,link,pred
210,https://www.hamshahrionline.ir/news/503854/آخرین-جزییات-درمان-کووید-۱۹-در-ایران-پلاسمادرمانی-تا-فاویپراویر,4
211,https://www.hamshahrionline.ir/news/503907/احتمال-ابتلای-بیماران-کووید۱۹-به-سندروم-گیلن-باره-سندرومی,4
212,https://www.hamshahrionline.ir/news/503956/اپلیکیش-ضد-سانسور-اینترنتی-تولید-شد,12
213,https://www.hamshahrionline.ir/news/503926/هشدار-به-تولیدکنندگان-واکسن-کشف-۳۳-جهش-در-ویروس-کرونا,4
214,https://www.hamshahrionline.ir/news/503929/آسیب-هایی-که-کووید-19-و-قرنطینه-به-پوستمان-می-زند,4
215,https://www.hamshahrionline.ir/news/503951/انگلیس-از-فردا-آزمایش-بالینی-واکسن-کرونا-را-آغاز-می-کند,4
216,https://www.hamshahrionline.ir/news/503952/حفظ-سلامت-قلب-و-عروق-در-دوران-قرنطینه,12
217,https://www.hamshahrionline.ir/news/503765/آیا-لخته-های-خونی-کوچک-کووید-۱۹-را-مرگبارتر-می-کنند,4
218,https://www.hamshahrionline.ir/news/503757/اطلاع-نگاشت-هنگام-خرید-از-سوپر-مارکت-چه-نکاتی-را-باید-رعایت,12
219,https://www.hamshahrionline.ir/news/503758/سازمان-غذا-و-داروی-آمریکا-نخستین-کیت-خانگی-ویروس-کرونا-را-تایید,4
220,https://www.hamshahrionline.ir/news/503754/ویروس-کرونا-در-چشم-زن-ایتالیایی-باقی-ماند-ترشحات-چشمی-بیماران,4
221,https://www.hamshahrionline.ir/news/503736/دانشمندان-چینی-توانایی-کروناویروس-برای-جهش-یافتن-دست-کم-گرفته,4
222,https://www.hamshahrionline.ir/news/503709/هشدار-مهم-آلودگی-هوا-در-میزان-مرگ-و-میر-ناشی-از-کرونا-تاثیر,4
223,https://www.hamshahrionline.ir/news/503652/تبدیل-ویروس-کرونا-به-نت-های-موسیقی-روشی-متفاوت-برای-الهام-بخشی,4
224,https://www.hamshahrionline.ir/news/503679/همشهری-TV-آنچه-باید-از-ضدعفونی-صحیح-موبایل-بدانید,12
225,https://www.hamshahrionline.ir/news/503678/یافته-های-تازه-درباره-انتقال-کرونا-از-کودکان-پسر-۹-ساله-که,4
226,https://www.hamshahrionline.ir/news/503610/زمان-ماندگاری-پادتن-کرونا-در-خون-بهبودیافتگان-درخواست-از-بهبودیافتگان,4
227,https://www.hamshahrionline.ir/news/503487/رباتی-که-با-کرونا-مبارزه-می-کند,4
228,https://www.hamshahrionline.ir/news/503522/تولید-کیت-و-نرم-افزاری-برای-معرفی-مراکز-درمانی-کرونا,4
229,https://www.hamshahrionline.ir/news/503422/واردات-سنگ-از-ماه-توسط-چینی-ها,4
230,https://www.hamshahrionline.ir/news/503468/شارژری-که-هم-زمان-گوشی-را-ضدعفونی-می-کند,12
231,https://www.hamshahrionline.ir/news/502981/توصیه-های-تغذیه-برای-پیشگیری-از-بیماری-های-تنفسی-و-کرونا,4
232,https://www.hamshahrionline.ir/news/503369/ردیابی-تماس-چه-کمکی-به-مهار-شیوع-کرونا-می-کند,4
233,https://www.hamshahrionline.ir/news/503323/آیا-دچار-شدن-به-ویروس-کرونا-باعث-ایمنی-در-برابر-آن-می-شود,4
234,https://www.hamshahrionline.ir/news/503307/علائم-آلرژی-با-علائم-کرونا-چه-تفاوتی-دارند,4
235,https://www.hamshahrionline.ir/news/503218/۶-راه-برای-تقویت-دستگاه-تنفسی,12
236,https://www.hamshahrionline.ir/news/503219/همشهری-TV-کشف-علائم-جدید-پوستی-کرونا,4
237,https://www.hamshahrionline.ir/news/503052/خطر-قرنطینه-برای-کودکان,12
238,https://www.hamshahrionline.ir/news/503057/خوب-بخوابید-تا-کمتر-شیرینی-بخورید,12
239,https://www.hamshahrionline.ir/news/504028/تزریق-واکسن-کروناویروس-فقط-با-یک-برچسب,4
240,https://www.hamshahrionline.ir/news/504021/اظهارات-عضو-ستاد-استهلال-درباره-رویت-هلال-ماه-مبارک-رمضان,1
241,https://www.hamshahrionline.ir/news/504056/آخرین-وضعیت-آزادسازی-سهام-عدالت-ارزش-واقعی-هر-سهم-چقدر-است,8
242,https://www.hamshahrionline.ir/news/504063/جدیدترین-آمار-مبتلایان-و-فوتی-های-کرونا-در-ایران-مرگ-۹۴-بیمار,11
243,https://www.hamshahrionline.ir/news/504041/عکس-تصویری-تأثربرانگیز-از-عشق-ورزی-پنگوئن-ها,13
244,https://www.hamshahrionline.ir/news/504033/دلار-گران-شد-یورو-در-آستانه-ورود-به-کانال-۱۷-هزار-تومان-جدیدترین,7
245,https://www.hamshahrionline.ir/news/503938/۱۰-واقعیت-جالب-از-زندگی-نابغه-پزشکی-انگلیس-رکورددار-نجات-جان,4
246,https://www.hamshahrionline.ir/news/503775/چگونه-دستگاه-تنفسی-مان-را-تقویت-کنیم-راه-هایی-برای-حفظ-سلامت,12
247,https://www.hamshahrionline.ir/news/503773/خفن-ترین-خلاف-های-آرسن-لوپن-ایران,3
248,https://www.hamshahrionline.ir/news/503349/دندان-درد-دارید-این-هم-چند-راهکار-خانگی-برای-روزهای-کرونایی,12
249,https://www.hamshahrionline.ir/news/503713/قرنطینه-چه-بلایی-سر-پوست-می-آورد-چطور-مشکلات-پوستی-قرنطینه,12
250,https://www.hamshahrionline.ir/news/503674/فیلم-رفتار-زشت-و-زننده-سحر-قریشی-با-یک-پاکبان,13
251,https://www.hamshahrionline.ir/news/503623/این-هشدار-را-جدی-بگیریم-ماسک-را-ضدعفونی-نکنیم,12
252,https://www.hamshahrionline.ir/news/503573/عکس-شگفتی-جدید-کرونا-پوست-۲-پزشک-مبتلا-به-کرونا-سیاه-شد,4
253,https://www.hamshahrionline.ir/news/503409/۱۰-روش-کاربردی-برای-کاهش-مصرف-اینترنت-تلفن-همراه-حجم-مصرفی,12
254,https://www.hamshahrionline.ir/news/503224/این-مواد-غذایی-را-هرگز-در-مایکروفر-نگذارید,12
255,https://www.hamshahrionline.ir/news/503359/چه-کسانی-این-روزها-احساس-بهتری-دارند-۶-ویژگی-افراد-خوشحال,12
256,https://www.hamshahrionline.ir/news/503355/طرز-تهیه-حلیم-این-بار-حلیم-برنج-را-به-سفره-افطارتان-بیاورید,12
257,https://www.hamshahrionline.ir/news/503347/آخرین-آمار-رسمی-کرونا-در-ایران-و-جهان-جایگاه-ایران-در-بین-۱۴,11
258,https://www.hamshahrionline.ir/news/503153/تست-روانشناسی-از-کجا-بدانیم-به-خاطر-کرونا-مضطرب-شده-ایم,12
259,https://www.hamshahrionline.ir/news/503362/فیلم-قدردانی-از-مدافعان-سلامت-به-شیوه-حمید-فرخ-نژاد,3
260,https://www.hamshahrionline.ir/news/503121/تصاویر-برد-پیت-به-خاطر-دوست-قدیمی-اش-بیل-و-کلنگ-به-دست-می-گیرد,13
261,https://www.hamshahrionline.ir/news/503333/راهنمای-خرید-ایمن-خواربار-در-زمانه-کرونا,12
262,https://www.hamshahrionline.ir/photo/503256/تصاویر-بازگشایی-بازار-تهران-پس-از-۳۵-روز,7
263,https://www.hamshahrionline.ir/news/503236/واکنش-سخنگوی-وزارت-بهداشت-به-ادعای-درمان-کرونا-با-ادرار-شتر,12
264,https://www.hamshahrionline.ir/news/503246/فیلم-سورپرایز-جالب-پلیس-برای-یک-دختربچه,13
265,https://www.hamshahrionline.ir/news/503196/طرز-تهیه-بامیه-شیرینی-مخصوص-ماه-رمضان-را-در-خانه-درست-کنید,12
266,https://www.hamshahrionline.ir/news/503211/فیلم-مدل-بیرون-رفتن-بهرام-رادان-در-روزهای-کرونایی,13
267,https://www.hamshahrionline.ir/news/503190/اینفوگرافیک-۱۴-نکته-برای-تغذیه-بهبودیافتگان-کرونا,12
268,https://www.hamshahrionline.ir/news/503139/گران-ترین-خانه-دنیا-متعلق-به-ولیعهد-عربستان-را-ببینید-ذخیره-گاه,13
269,https://www.hamshahrionline.ir/news/504090/خاطرات-سردار-قربانی-در-فضای-مجازی-منتشر-شد,3
270,https://www.hamshahrionline.ir/news/503866/روزه-در-زمانه-کرونا-این-غریب-ترین-رمضان-تاریخ-است,1
271,https://www.hamshahrionline.ir/news/503741/نحسی-کرونا-بر-کتابفروشی-محبوب-تهران-هنوز-امیدوار-است-برگردد,12
272,https://www.hamshahrionline.ir/news/503671/لوور-ابوظبی-و-برگزاری-تور-کرونایی-مجازی,3
273,https://www.hamshahrionline.ir/news/503707/همشهری-آوا-پادکست-تهران-گفت-قسمت-نوزدهم-فضای-مجازی-به-کمک,13
274,https://www.hamshahrionline.ir/news/503665/فراخوان-جشنواره-ایده-های-برتر-قرآنی-در-فضای-مجازی,3
275,https://www.hamshahrionline.ir/news/503659/سایه-کرونا-بالای-سر-دوسالانه-معماری-ونیز,12
276,https://www.hamshahrionline.ir/news/503653/ارکستر-سمفونیک-تهران-فراخوان-همکاری-برای-یک-اجرای-خانگی,1
277,https://www.hamshahrionline.ir/news/503657/فراخوان-ششمین-دوره-جایزه-شعر-احمد-شاملو,3
278,https://www.hamshahrionline.ir/news/503361/استاد-جهانگیری-همواره-بر-مدار-قانون-ادب-اعتدال-و-فرهیختگی-بود,13
279,https://www.hamshahrionline.ir/news/503350/نخستین-سیاه-پوست-برنده-بوکر-از-کارکرد-خاص-ادبیات-در-روزهای-بحرانی,13
280,https://www.hamshahrionline.ir/news/503351/کتاب-بهروز-بوچانی-با-صدای-نوید-محمدزاده-منتشر-می-شود,3
281,https://www.hamshahrionline.ir/news/503324/فیلم-کنسرت-آندره-آ-بوچلی-سلن-دیون-لیدی-گاگا-و-جان-لجند-در,3
282,https://www.hamshahrionline.ir/news/503315/همشهری-آوا-همیشه-فاصله-ای-هست-۱-اردیبهشت-۹۹-فاصله-فیزیکی,12
283,https://www.hamshahrionline.ir/news/503290/همشهری-TV-جنگ-نابرابر-سینما-با-کرونا,12
284,https://www.hamshahrionline.ir/news/503207/عربانی-آینده-هنرهای-تجسمی-تحت-تاثیر-کرونا-خواهد-بود,12
285,https://www.hamshahrionline.ir/news/503183/برگزاری-نمایشگاه-نقاشی-مجازی-بهزاد-شیشه-گران,3
286,https://www.hamshahrionline.ir/news/503193/افتتاح-نمایشگاه-دائمی-مسجد-طراز-اسلامی,1
287,https://www.hamshahrionline.ir/news/503575/فیلم-کوتاه-از-استاد-شفیعی-کدکنی-به-مناسبت-روز-سعدی,3
288,https://www.hamshahrionline.ir/news/503181/دوم-اردیبهشت-سالروز-تاسیس-رسمی-سپاه-پاسداران,5
289,https://www.hamshahrionline.ir/news/502825/هوای-اردیبهشتی-سعدی-و-رازهای-دلبری-شیخ-اجل,13
290,https://www.hamshahrionline.ir/news/502893/دیوید-لینچ-از-قرنطینه-مراقبه-و-خلاقیت-می-گوید-مادر-طبیعت-همه,12
291,https://www.hamshahrionline.ir/news/502809/نیویورک-تایمز-جدیدترین-فهرست-هفتگی-کتاب-های-پرفروش,3
292,https://www.hamshahrionline.ir/news/502805/کشف-ابزار-باستانی-به-عنوان-دربازکن,13
293,https://www.hamshahrionline.ir/news/502504/حشمت-الله-کامرانی-درگذشت,3
294,https://www.hamshahrionline.ir/news/502384/تصاویر-کنسرت-های-خانگی-تک-نفره-در-تهران,12
295,https://www.hamshahrionline.ir/news/502461/شاعر-ایرانی-برگزیده-جایزه-جهانی-عکاسی-کورتانا-شد,13
296,https://www.hamshahrionline.ir/news/497755/فیلم-کوتاه-ترسناکی-که-کارگردان-آنابل-در-قرنطینه-ساخت-در-تاریکی,3
297,https://www.hamshahrionline.ir/news/500503/چگونه-با-دست-خالی-جهان-را-تغییر-دهیم-ناامیدی-را-کنار-بگذاریم,12
298,https://www.hamshahrionline.ir/news/502026/چراغ-کتاب-فروشی-های-آلمان-از-هفته-آینده-روشن-می-شود,1
299,https://www.hamshahrionline.ir/news/504117/حاشیه-جنجالی-خانم-بازیگر-حذف-زیرخاکی-از-جدول-پخش-رمضان,3
300,https://www.hamshahrionline.ir/news/504078/معرفی-برنامه-های-نمایشی-رادیو-در-ماه-رمضان,3
301,https://www.hamshahrionline.ir/news/504070/تاسیس-کمپانی-فیلمسازی-پل-مدیا-توسط-شهاب-حسینی,3
302,https://www.hamshahrionline.ir/news/504081/رونمایی-از-مستند-جدید-مایکل-مور-در-فضای-مجازی,3
303,https://www.hamshahrionline.ir/news/503909/هاشمی-با-قطعه-ای-برای-سردار-جنگل-خواننده-شد,3
304,https://www.hamshahrionline.ir/news/503875/خالق-تهران-۱۵۰۰-انیمیشن-سینمایی-می-سازد,3
305,https://www.hamshahrionline.ir/news/503851/کارگردان-خروج-از-۲۰-سال-پیش-تا-امروز-خاطره-بازی-با-قهرمان-های,3
306,https://www.hamshahrionline.ir/news/503793/واقعا-چند-می-گیری-مجری-باشی-جنجال-دستمزدهای-نجومی-مجری-های,13
307,https://www.hamshahrionline.ir/news/503836/انیمیشنی-که-نقی-را-عصبانی-کرد-پایتخت-گوشت-قربانی-شده-است,13
308,https://www.hamshahrionline.ir/news/503807/فیلم-شوخی-نون-خ-با-بهروز-وثوقی-ماجرای-سکانسی-که-حذف-شد,3
309,https://www.hamshahrionline.ir/news/503711/شوخی-با-نوید-محمدزاده-در-سریال-نون-خ,3
310,https://www.hamshahrionline.ir/news/503662/معرفی-فیلم-های-قرنطینه-ای-گی-یرمو-دل-تورو,13
311,https://www.hamshahrionline.ir/news/503701/نون-خ-زودتر-می-رود-تا-زیر-خاکی-بیاید-آنتن-شبکه-یک-در-اختیار,3
312,https://www.hamshahrionline.ir/news/503607/یک-مستند-درباره-خانه-سینما-ناگفته-هایی-از-آخرین-فیلم-سیامک,3
313,https://www.hamshahrionline.ir/news/503624/چاپلین-تروفو-کیشلوفسکی-لینچ-و-دیگران-بزرگان-سینما-به-نتفلیکس,3
314,https://www.hamshahrionline.ir/news/503526/مهار-بسترهای-قاچاق-فیلم-خروج-در-چهار-سایت-و-یک-کانال,13
315,https://www.hamshahrionline.ir/news/503417/چتر-حمایت-از-سینماگران-باز-شد-آغاز-نام-نویسی-فعالان-آسیب-دیده,12
316,https://www.hamshahrionline.ir/news/503440/قطار-سینمای-آنلاین-روی-ریل-کیمیایی-با-خون-شد-می-آید,3
317,https://www.hamshahrionline.ir/news/503202/ادریس-سینمای-جهان-و-۴۰-میلیون-دلار-کمک-برای-مبتلایان-به-کرونا,11
318,https://www.hamshahrionline.ir/news/503191/جنگ-و-گریز-کرونا-با-ونیز-۷۷,13
